Date,Hour,Ontario Demand
2021-05-26,16,17062
2021-05-26,17,17433
2021-05-26,18,17391
2021-05-26,19,17064
2021-05-26,20,16402
2021-05-26,21,15667
2021-05-26,22,14390
2021-05-26,23,13183
2021-05-26,24,12435
2021-05-27,1,11978
2021-05-27,2,11651
2021-05-27,3,11467
2021-05-27,4,11601
2021-05-27,5,11985
2021-05-27,6,12652
2021-05-27,7,13432
2021-05-27,8,13829
2021-05-27,9,13938
2021-05-27,10,13778
2021-05-27,11,13863
2021-05-27,12,13955
2021-05-27,13,13622
2021-05-27,14,13434
2021-05-27,15,13536
2021-05-27,16,14112
2021-05-27,17,14641
2021-05-27,18,14921
2021-05-27,19,14945
2021-05-27,20,14956
2021-05-27,21,14750
2021-05-27,22,13919
2021-05-27,23,12898
2021-05-27,24,12208
2021-05-28,1,11794
2021-05-28,2,11358
2021-05-28,3,11189
2021-05-28,4,11283
2021-05-28,5,11672
2021-05-28,6,12562
2021-05-28,7,13411
2021-05-28,8,14260
2021-05-28,9,14726
2021-05-28,10,14925
2021-05-28,11,15110
2021-05-28,12,15257
2021-05-28,13,15066
2021-05-28,14,14769
2021-05-28,15,14557
2021-05-28,16,14758
2021-05-28,17,14791
2021-05-28,18,14546
2021-05-28,19,13156
2021-05-28,20,14655
2021-05-28,21,14590
2021-05-28,22,13754
2021-05-28,23,12693
2021-05-28,24,12032
2021-05-29,1,11584
2021-05-29,2,11287
2021-05-29,3,11085
2021-05-29,4,11072
2021-05-29,5,11378
2021-05-29,6,11707
2021-05-29,7,12127
2021-05-29,8,12231
2021-05-29,9,12236
2021-05-29,10,12047
2021-05-29,11,12123
2021-05-29,12,12192
2021-05-29,13,11993
2021-05-29,14,11773
2021-05-29,15,11739
2021-05-29,16,11962
2021-05-29,17,12737
2021-05-29,18,13231
2021-05-29,19,13713
2021-05-29,20,13762
2021-05-29,21,13732
2021-05-29,22,13303
2021-05-29,23,12477
2021-05-29,24,11804
2021-05-30,1,11376
2021-05-30,2,11103
2021-05-30,3,10965
2021-05-30,4,10792
2021-05-30,5,10854
2021-05-30,6,10960
2021-05-30,7,11243
2021-05-30,8,11538
2021-05-30,9,11590
2021-05-30,10,11514
2021-05-30,11,11683
2021-05-30,12,11810
2021-05-30,13,11773
2021-05-30,14,11553
2021-05-30,15,11769
2021-05-30,16,12319
2021-05-30,17,13165
2021-05-30,18,13543
2021-05-30,19,13632
2021-05-30,20,13717
2021-05-30,21,13767
2021-05-30,22,13267
2021-05-30,23,12489
2021-05-30,24,11808
2021-05-31,1,11412
2021-05-31,2,11210
2021-05-31,3,11095
2021-05-31,4,11101
2021-05-31,5,11616
2021-05-31,6,12286
2021-05-31,7,13101
2021-05-31,8,13647
2021-05-31,9,13625
2021-05-31,10,13408
2021-05-31,11,13493
2021-05-31,12,13612
2021-05-31,13,13766
2021-05-31,14,13686
2021-05-31,15,13984
2021-05-31,16,14424
2021-05-31,17,15028
2021-05-31,18,15375
2021-05-31,19,15392
2021-05-31,20,15029
2021-05-31,21,14904
2021-05-31,22,13951
2021-05-31,23,12814
2021-05-31,24,12232
2021-06-01,1,11727
2021-06-01,2,11435
2021-06-01,3,11378
2021-06-01,4,11402
2021-06-01,5,11716
2021-06-01,6,12432
2021-06-01,7,13366
2021-06-01,8,14149
2021-06-01,9,14244
2021-06-01,10,14080
2021-06-01,11,14203
2021-06-01,12,14576
2021-06-01,13,14600
2021-06-01,14,14539
2021-06-01,15,14757
2021-06-01,16,15160
2021-06-01,17,15783
2021-06-01,18,16351
2021-06-01,19,16372
2021-06-01,20,15892
2021-06-01,21,15688
2021-06-01,22,14892
2021-06-01,23,13713
2021-06-01,24,12830
2021-06-02,1,12173
2021-06-02,2,11829
2021-06-02,3,11613
2021-06-02,4,11570
2021-06-02,5,11852
2021-06-02,6,12559
2021-06-02,7,13350
2021-06-02,8,14066
2021-06-02,9,14537
2021-06-02,10,14705
2021-06-02,11,14891
2021-06-02,12,15316
2021-06-02,13,15503
2021-06-02,14,15608
2021-06-02,15,16007
2021-06-02,16,16426
2021-06-02,17,16996
2021-06-02,18,16825
2021-06-02,19,16318
2021-06-02,20,15837
2021-06-02,21,15822
2021-06-02,22,14972
2021-06-02,23,13831
2021-06-02,24,12950
2021-06-03,1,12514
2021-06-03,2,12389
2021-06-03,3,12161
2021-06-03,4,12095
2021-06-03,5,12324
2021-06-03,6,13015
2021-06-03,7,14090
2021-06-03,8,14911
2021-06-03,9,15210
2021-06-03,10,15390
2021-06-03,11,15679
2021-06-03,12,15863
2021-06-03,13,15857
2021-06-03,14,15738
2021-06-03,15,15758
2021-06-03,16,16310
2021-06-03,17,16928
2021-06-03,18,16955
2021-06-03,19,16782
2021-06-03,20,16604
2021-06-03,21,16346
2021-06-03,22,15316
2021-06-03,23,13941
2021-06-03,24,13177
2021-06-04,1,12485
2021-06-04,2,12123
2021-06-04,3,11927
2021-06-04,4,11963
2021-06-04,5,12275
2021-06-04,6,12910
2021-06-04,7,13840
2021-06-04,8,14832
2021-06-04,9,15401
2021-06-04,10,15607
2021-06-04,11,15822
2021-06-04,12,16101
2021-06-04,13,16318
2021-06-04,14,16296
2021-06-04,15,16529
2021-06-04,16,16966
2021-06-04,17,17662
2021-06-04,18,17950
2021-06-04,19,17997
2021-06-04,20,17331
2021-06-04,21,16801
2021-06-04,22,15946
2021-06-04,23,14628
2021-06-04,24,13441
2021-06-05,1,12745
2021-06-05,2,12243
2021-06-05,3,11889
2021-06-05,4,11776
2021-06-05,5,11815
2021-06-05,6,11942
2021-06-05,7,12543
2021-06-05,8,13718
2021-06-05,9,14949
2021-06-05,10,15817
2021-06-05,11,16672
2021-06-05,12,17230
2021-06-05,13,17024
2021-06-05,14,17123
2021-06-05,15,17613
2021-06-05,16,17982
2021-06-05,17,18555
2021-06-05,18,18753
2021-06-05,19,18289
2021-06-05,20,17919
2021-06-05,21,17449
2021-06-05,22,16733
2021-06-05,23,15375
2021-06-05,24,14183
2021-06-06,1,13271
2021-06-06,2,12686
2021-06-06,3,12325
2021-06-06,4,12235
2021-06-06,5,12118
2021-06-06,6,12114
2021-06-06,7,12662
2021-06-06,8,13896
2021-06-06,9,15346
2021-06-06,10,16516
2021-06-06,11,17487
2021-06-06,12,18042
2021-06-06,13,18279
2021-06-06,14,18524
2021-06-06,15,18937
2021-06-06,16,19663
2021-06-06,17,20393
2021-06-06,18,20556
2021-06-06,19,20353
2021-06-06,20,19993
2021-06-06,21,19271
2021-06-06,22,18305
2021-06-06,23,16650
2021-06-06,24,15360
2021-06-07,1,14363
2021-06-07,2,13718
2021-06-07,3,13341
2021-06-07,4,13389
2021-06-07,5,13598
2021-06-07,6,14381
2021-06-07,7,15736
2021-06-07,8,17046
2021-06-07,9,18283
2021-06-07,10,18982
2021-06-07,11,19998
2021-06-07,12,20741
2021-06-07,13,21012
2021-06-07,14,20901
2021-06-07,15,21068
2021-06-07,16,20967
2021-06-07,17,21340
2021-06-07,18,21200
2021-06-07,19,20652
2021-06-07,20,20422
2021-06-07,21,20295
2021-06-07,22,19299
2021-06-07,23,17573
2021-06-07,24,16272
2021-06-08,1,15317
2021-06-08,2,14746
2021-06-08,3,14386
2021-06-08,4,14274
2021-06-08,5,14577
2021-06-08,6,15283
2021-06-08,7,16306
2021-06-08,8,17336
2021-06-08,9,18086
2021-06-08,10,18566
2021-06-08,11,19052
2021-06-08,12,19630
2021-06-08,13,19963
2021-06-08,14,20094
2021-06-08,15,20368
2021-06-08,16,20453
2021-06-08,17,20475
2021-06-08,18,20174
2021-06-08,19,19901
2021-06-08,20,19763
2021-06-08,21,19295
2021-06-08,22,18322
2021-06-08,23,16854
2021-06-08,24,15623
2021-06-09,1,14737
2021-06-09,2,14197
2021-06-09,3,13772
2021-06-09,4,13585
2021-06-09,5,13789
2021-06-09,6,14559
2021-06-09,7,16178
2021-06-09,8,17869
2021-06-09,9,18856
2021-06-09,10,19409
2021-06-09,11,20129
2021-06-09,12,20714
2021-06-09,13,20808
2021-06-09,14,20660
2021-06-09,15,20559
2021-06-09,16,20848
2021-06-09,17,21157
2021-06-09,18,21039
2021-06-09,19,20652
2021-06-09,20,19926
2021-06-09,21,19396
2021-06-09,22,18492
2021-06-09,23,16898
2021-06-09,24,15311
2021-06-10,1,14364
2021-06-10,2,13953
2021-06-10,3,13366
2021-06-10,4,13120
2021-06-10,5,13190
2021-06-10,6,13715
2021-06-10,7,14654
2021-06-10,8,15892
2021-06-10,9,16327
2021-06-10,10,16487
2021-06-10,11,16902
2021-06-10,12,17305
2021-06-10,13,17579
2021-06-10,14,17682
2021-06-10,15,17816
2021-06-10,16,18239
2021-06-10,17,18905
2021-06-10,18,18975
2021-06-10,19,18670
2021-06-10,20,17727
2021-06-10,21,17124
2021-06-10,22,16090
2021-06-10,23,14784
2021-06-10,24,13855
2021-06-11,1,13005
2021-06-11,2,12775
2021-06-11,3,12495
2021-06-11,4,12443
2021-06-11,5,12695
2021-06-11,6,13337
2021-06-11,7,14324
2021-06-11,8,15310
2021-06-11,9,16036
2021-06-11,10,16442
2021-06-11,11,16684
2021-06-11,12,17134
2021-06-11,13,17250
2021-06-11,14,17553
2021-06-11,15,17847
2021-06-11,16,18155
2021-06-11,17,18394
2021-06-11,18,18110
2021-06-11,19,17388
2021-06-11,20,16918
2021-06-11,21,16550
2021-06-11,22,15820
2021-06-11,23,14731
2021-06-11,24,13738
2021-06-12,1,12843
2021-06-12,2,12421
2021-06-12,3,12128
2021-06-12,4,12023
2021-06-12,5,11971
2021-06-12,6,12088
2021-06-12,7,12634
2021-06-12,8,13649
2021-06-12,9,14268
2021-06-12,10,14833
2021-06-12,11,15318
2021-06-12,12,15693
2021-06-12,13,15883
2021-06-12,14,15983
2021-06-12,15,16298
2021-06-12,16,16848
2021-06-12,17,17690
2021-06-12,18,17880
2021-06-12,19,17691
2021-06-12,20,16976
2021-06-12,21,16466
2021-06-12,22,15887
2021-06-12,23,14665
2021-06-12,24,13664
2021-06-13,1,12775
2021-06-13,2,12293
2021-06-13,3,12103
2021-06-13,4,12088
2021-06-13,5,11940
2021-06-13,6,11967
2021-06-13,7,12283
2021-06-13,8,13118
2021-06-13,9,13880
2021-06-13,10,14812
2021-06-13,11,15717
2021-06-13,12,16604
2021-06-13,13,16849
2021-06-13,14,17048
2021-06-13,15,17401
2021-06-13,16,17471
2021-06-13,17,17908
2021-06-13,18,18165
2021-06-13,19,17998
2021-06-13,20,17742
2021-06-13,21,17207
2021-06-13,22,16227
2021-06-13,23,15023
2021-06-13,24,13674
2021-06-14,1,13004
2021-06-14,2,12381
2021-06-14,3,12020
2021-06-14,4,12079
2021-06-14,5,12450
2021-06-14,6,13234
2021-06-14,7,14216
2021-06-14,8,15147
2021-06-14,9,15666
2021-06-14,10,15742
2021-06-14,11,15710
2021-06-14,12,16032
2021-06-14,13,16389
2021-06-14,14,16634
2021-06-14,15,16469
2021-06-14,16,16381
2021-06-14,17,16852
2021-06-14,18,16862
2021-06-14,19,16342
2021-06-14,20,15951
2021-06-14,21,15810
2021-06-14,22,15139
2021-06-14,23,14095
2021-06-14,24,13130
2021-06-15,1,12615
2021-06-15,2,12290
2021-06-15,3,11974
2021-06-15,4,11965
2021-06-15,5,12211
2021-06-15,6,12860
2021-06-15,7,13699
2021-06-15,8,14264
2021-06-15,9,14446
2021-06-15,10,14551
2021-06-15,11,14591
2021-06-15,12,14691
2021-06-15,13,14754
2021-06-15,14,14624
2021-06-15,15,14771
2021-06-15,16,15231
2021-06-15,17,15824
2021-06-15,18,16013
2021-06-15,19,15947
2021-06-15,20,15722
2021-06-15,21,15486
2021-06-15,22,14764
2021-06-15,23,13543
2021-06-15,24,12575
2021-06-16,1,11940
2021-06-16,2,11629
2021-06-16,3,11425
2021-06-16,4,11416
2021-06-16,5,11654
2021-06-16,6,12291
2021-06-16,7,13290
2021-06-16,8,13980
2021-06-16,9,14042
2021-06-16,10,13960
2021-06-16,11,14065
2021-06-16,12,13994
2021-06-16,13,14150
2021-06-16,14,14096
2021-06-16,15,14362
2021-06-16,16,14875
2021-06-16,17,15520
2021-06-16,18,15686
2021-06-16,19,15727
2021-06-16,20,15639
2021-06-16,21,15210
2021-06-16,22,14441
2021-06-16,23,13382
2021-06-16,24,12393
2021-06-17,1,11847
2021-06-17,2,11485
2021-06-17,3,11304
2021-06-17,4,11342
2021-06-17,5,11672
2021-06-17,6,12594
2021-06-17,7,13638
2021-06-17,8,14117
2021-06-17,9,14403
2021-06-17,10,14322
2021-06-17,11,14545
2021-06-17,12,14804
2021-06-17,13,14816
2021-06-17,14,14843
2021-06-17,15,15259
2021-06-17,16,16064
2021-06-17,17,16897
2021-06-17,18,17066
2021-06-17,19,16969
2021-06-17,20,16716
2021-06-17,21,16306
2021-06-17,22,15413
2021-06-17,23,14119
2021-06-17,24,13085
2021-06-18,1,12424
2021-06-18,2,12089
2021-06-18,3,11771
2021-06-18,4,11741
2021-06-18,5,12100
2021-06-18,6,12792
2021-06-18,7,13677
2021-06-18,8,14747
2021-06-18,9,15291
2021-06-18,10,15636
2021-06-18,11,16038
2021-06-18,12,16065
2021-06-18,13,15603
2021-06-18,14,15454
2021-06-18,15,15747
2021-06-18,16,16089
2021-06-18,17,16676
2021-06-18,18,16760
2021-06-18,19,16757
2021-06-18,20,16583
2021-06-18,21,16413
2021-06-18,22,15758
2021-06-18,23,14693
2021-06-18,24,13543
2021-06-19,1,12921
2021-06-19,2,12497
2021-06-19,3,12158
2021-06-19,4,11927
2021-06-19,5,11802
2021-06-19,6,11853
2021-06-19,7,12469
2021-06-19,8,13625
2021-06-19,9,14783
2021-06-19,10,15248
2021-06-19,11,15755
2021-06-19,12,16245
2021-06-19,13,16432
2021-06-19,14,16631
2021-06-19,15,16604
2021-06-19,16,16345
2021-06-19,17,16464
2021-06-19,18,16296
2021-06-19,19,16458
2021-06-19,20,16423
2021-06-19,21,16093
2021-06-19,22,15458
2021-06-19,23,14420
2021-06-19,24,13432
2021-06-20,1,12625
2021-06-20,2,12080
2021-06-20,3,11678
2021-06-20,4,11496
2021-06-20,5,11363
2021-06-20,6,11332
2021-06-20,7,11952
2021-06-20,8,12811
2021-06-20,9,13701
2021-06-20,10,14354
2021-06-20,11,14944
2021-06-20,12,15463
2021-06-20,13,15751
2021-06-20,14,15955
2021-06-20,15,16339
2021-06-20,16,17156
2021-06-20,17,18155
2021-06-20,18,18524
2021-06-20,19,18218
2021-06-20,20,17703
2021-06-20,21,17403
2021-06-20,22,16475
2021-06-20,23,15224
2021-06-20,24,14084
2021-06-21,1,13297
2021-06-21,2,13016
2021-06-21,3,12671
2021-06-21,4,12416
2021-06-21,5,12701
2021-06-21,6,13765
2021-06-21,7,14752
2021-06-21,8,15874
2021-06-21,9,16341
2021-06-21,10,16983
2021-06-21,11,17784
2021-06-21,12,18666
2021-06-21,13,18619
2021-06-21,14,18422
2021-06-21,15,18524
2021-06-21,16,18785
2021-06-21,17,18860
2021-06-21,18,18281
2021-06-21,19,17607
2021-06-21,20,16782
2021-06-21,21,16148
2021-06-21,22,15115
2021-06-21,23,13880
2021-06-21,24,12844
2021-06-22,1,12259
2021-06-22,2,11867
2021-06-22,3,11722
2021-06-22,4,11797
2021-06-22,5,11939
2021-06-22,6,12498
2021-06-22,7,13436
2021-06-22,8,14051
2021-06-22,9,14079
2021-06-22,10,13999
2021-06-22,11,14161
2021-06-22,12,14392
2021-06-22,13,14592
2021-06-22,14,14571
2021-06-22,15,14568
2021-06-22,16,14572
2021-06-22,17,15015
2021-06-22,18,14956
2021-06-22,19,15211
2021-06-22,20,15121
2021-06-22,21,14969
2021-06-22,22,14344
2021-06-22,23,13327
2021-06-22,24,12550
2021-06-23,1,11988
2021-06-23,2,11662
2021-06-23,3,11478
2021-06-23,4,11524
2021-06-23,5,12105
2021-06-23,6,12832
2021-06-23,7,13378
2021-06-23,8,13854
2021-06-23,9,14198
2021-06-23,10,14270
2021-06-23,11,14528
2021-06-23,12,14713
2021-06-23,13,14510
2021-06-23,14,14502
2021-06-23,15,14699
2021-06-23,16,15141
2021-06-23,17,15847
2021-06-23,18,16020
2021-06-23,19,16075
2021-06-23,20,15833
2021-06-23,21,15687
2021-06-23,22,14974
2021-06-23,23,13622
2021-06-23,24,12653
2021-06-24,1,12197
2021-06-24,2,11832
2021-06-24,3,11613
2021-06-24,4,11594
2021-06-24,5,12014
2021-06-24,6,12514
2021-06-24,7,13579
2021-06-24,8,14549
2021-06-24,9,15101
2021-06-24,10,15360
2021-06-24,11,15605
2021-06-24,12,16075
2021-06-24,13,16395
2021-06-24,14,16598
2021-06-24,15,17497
2021-06-24,16,18016
2021-06-24,17,18385
2021-06-24,18,18225
2021-06-24,19,17757
2021-06-24,20,17606
2021-06-24,21,17536
2021-06-24,22,16526
2021-06-24,23,15345
2021-06-24,24,14092
2021-06-25,1,13412
2021-06-25,2,12976
2021-06-25,3,12787
2021-06-25,4,12925
2021-06-25,5,13133
2021-06-25,6,13856
2021-06-25,7,14735
2021-06-25,8,15551
2021-06-25,9,16070
2021-06-25,10,16516
2021-06-25,11,17030
2021-06-25,12,17567
2021-06-25,13,17681
2021-06-25,14,17404
2021-06-25,15,17024
2021-06-25,16,16980
2021-06-25,17,17032
2021-06-25,18,16922
2021-06-25,19,16877
2021-06-25,20,16687
2021-06-25,21,16361
2021-06-25,22,15570
2021-06-25,23,14408
2021-06-25,24,13473
2021-06-26,1,12883
2021-06-26,2,12649
2021-06-26,3,12470
2021-06-26,4,12429
2021-06-26,5,12511
2021-06-26,6,12643
2021-06-26,7,13102
2021-06-26,8,14143
2021-06-26,9,15048
2021-06-26,10,15739
2021-06-26,11,16334
2021-06-26,12,16517
2021-06-26,13,16535
2021-06-26,14,16727
2021-06-26,15,17264
2021-06-26,16,17386
2021-06-26,17,17810
2021-06-26,18,17868
2021-06-26,19,17601
2021-06-26,20,17267
2021-06-26,21,17153
2021-06-26,22,16496
2021-06-26,23,15392
2021-06-26,24,14442
2021-06-27,1,13568
2021-06-27,2,12977
2021-06-27,3,12610
2021-06-27,4,12403
2021-06-27,5,12412
2021-06-27,6,12620
2021-06-27,7,13402
2021-06-27,8,14786
2021-06-27,9,16026
2021-06-27,10,16869
2021-06-27,11,17657
2021-06-27,12,18249
2021-06-27,13,18878
2021-06-27,14,19006
2021-06-27,15,19124
2021-06-27,16,19627
2021-06-27,17,20729
2021-06-27,18,20904
2021-06-27,19,20771
2021-06-27,20,20197
2021-06-27,21,19634
2021-06-27,22,18727
2021-06-27,23,17417
2021-06-27,24,16196
2021-06-28,1,15505
2021-06-28,2,14903
2021-06-28,3,14513
2021-06-28,4,14382
2021-06-28,5,14606
2021-06-28,6,15484
2021-06-28,7,17018
2021-06-28,8,18768
2021-06-28,9,19676
2021-06-28,10,20365
2021-06-28,11,20855
2021-06-28,12,21712
2021-06-28,13,21764
2021-06-28,14,21614
2021-06-28,15,21684
2021-06-28,16,21868
2021-06-28,17,22248
2021-06-28,18,22258
2021-06-28,19,21873
2021-06-28,20,21479
2021-06-28,21,21225
2021-06-28,22,20306
2021-06-28,23,18437
2021-06-28,24,17038
2021-06-29,1,15998
2021-06-29,2,15353
2021-06-29,3,14716
2021-06-29,4,14513
2021-06-29,5,14762
2021-06-29,6,15544
2021-06-29,7,16910
2021-06-29,8,18667
2021-06-29,9,19776
2021-06-29,10,20510
2021-06-29,11,21377
2021-06-29,12,21711
2021-06-29,13,21566
2021-06-29,14,21139
2021-06-29,15,20711
2021-06-29,16,20264
2021-06-29,17,20640
2021-06-29,18,20500
2021-06-29,19,20102
2021-06-29,20,19653
2021-06-29,21,19214
2021-06-29,22,18188
2021-06-29,23,17035
2021-06-29,24,15894
2021-06-30,1,15012
2021-06-30,2,14461
2021-06-30,3,14111
2021-06-30,4,14043
2021-06-30,5,14391
2021-06-30,6,15182
2021-06-30,7,16311
2021-06-30,8,17429
2021-06-30,9,18356
2021-06-30,10,18846
2021-06-30,11,19510
2021-06-30,12,19938
2021-06-30,13,20073
2021-06-30,14,20074
2021-06-30,15,20104
2021-06-30,16,20376
2021-06-30,17,20377
2021-06-30,18,19891
2021-06-30,19,19686
2021-06-30,20,18922
2021-06-30,21,18563
2021-06-30,22,17615
2021-06-30,23,16297
2021-06-30,24,15090
2021-07-01,1,14233
2021-07-01,2,13668
2021-07-01,3,13055
2021-07-01,4,12671
2021-07-01,5,12816
2021-07-01,6,13100
2021-07-01,7,13636
2021-07-01,8,14406
2021-07-01,9,15175
2021-07-01,10,15832
2021-07-01,11,16498
2021-07-01,12,16757
2021-07-01,13,16893
2021-07-01,14,16859
2021-07-01,15,16652
2021-07-01,16,16788
2021-07-01,17,17243
2021-07-01,18,17117
2021-07-01,19,16745
2021-07-01,20,16399
2021-07-01,21,15847
2021-07-01,22,15071
2021-07-01,23,13993
2021-07-01,24,12980
2021-07-02,1,12403
2021-07-02,2,11883
2021-07-02,3,11606
2021-07-02,4,11592
2021-07-02,5,11656
2021-07-02,6,12098
2021-07-02,7,12864
2021-07-02,8,13494
2021-07-02,9,13842
2021-07-02,10,13969
2021-07-02,11,14215
2021-07-02,12,14589
2021-07-02,13,14895
2021-07-02,14,15188
2021-07-02,15,15378
2021-07-02,16,15417
2021-07-02,17,15466
2021-07-02,18,15515
2021-07-02,19,15582
2021-07-02,20,15164
2021-07-02,21,15238
2021-07-02,22,14550
2021-07-02,23,13387
2021-07-02,24,12564
2021-07-03,1,11940
2021-07-03,2,11518
2021-07-03,3,11214
2021-07-03,4,11230
2021-07-03,5,11124
2021-07-03,6,11108
2021-07-03,7,11555
2021-07-03,8,12331
2021-07-03,9,12819
2021-07-03,10,13045
2021-07-03,11,13395
2021-07-03,12,13886
2021-07-03,13,14225
2021-07-03,14,14413
2021-07-03,15,14694
2021-07-03,16,15206
2021-07-03,17,15825
2021-07-03,18,16159
2021-07-03,19,16209
2021-07-03,20,15837
2021-07-03,21,15568
2021-07-03,22,14949
2021-07-03,23,14030
2021-07-03,24,13144
2021-07-04,1,12442
2021-07-04,2,11945
2021-07-04,3,11666
2021-07-04,4,11408
2021-07-04,5,11338
2021-07-04,6,11219
2021-07-04,7,11788
2021-07-04,8,12692
2021-07-04,9,13395
2021-07-04,10,14020
2021-07-04,11,14760
2021-07-04,12,15334
2021-07-04,13,15476
2021-07-04,14,15629
2021-07-04,15,16043
2021-07-04,16,16736
2021-07-04,17,17612
2021-07-04,18,18016
2021-07-04,19,17895
2021-07-04,20,17253
2021-07-04,21,16888
2021-07-04,22,16068
2021-07-04,23,14786
2021-07-04,24,13660
2021-07-05,1,13066
2021-07-05,2,12459
2021-07-05,3,12259
2021-07-05,4,12340
2021-07-05,5,12554
2021-07-05,6,13246
2021-07-05,7,14233
2021-07-05,8,15645
2021-07-05,9,16608
2021-07-05,10,17372
2021-07-05,11,18257
2021-07-05,12,18911
2021-07-05,13,19363
2021-07-05,14,19725
2021-07-05,15,19986
2021-07-05,16,20552
2021-07-05,17,20952
2021-07-05,18,20857
2021-07-05,19,20583
2021-07-05,20,20222
2021-07-05,21,19707
2021-07-05,22,18685
2021-07-05,23,17236
2021-07-05,24,16006
2021-07-06,1,15133
2021-07-06,2,14416
2021-07-06,3,14027
2021-07-06,4,13927
2021-07-06,5,14221
2021-07-06,6,15120
2021-07-06,7,16770
2021-07-06,8,18393
2021-07-06,9,19252
2021-07-06,10,19862
2021-07-06,11,20409
2021-07-06,12,20787
2021-07-06,13,20965
2021-07-06,14,21059
2021-07-06,15,21220
2021-07-06,16,21432
2021-07-06,17,21655
2021-07-06,18,21390
2021-07-06,19,21470
2021-07-06,20,20807
2021-07-06,21,20434
2021-07-06,22,19552
2021-07-06,23,17784
2021-07-06,24,16416
2021-07-07,1,15301
2021-07-07,2,14589
2021-07-07,3,14126
2021-07-07,4,13845
2021-07-07,5,13951
2021-07-07,6,14704
2021-07-07,7,15626
2021-07-07,8,16755
2021-07-07,9,17305
2021-07-07,10,17558
2021-07-07,11,17745
2021-07-07,12,17849
2021-07-07,13,17613
2021-07-07,14,17429
2021-07-07,15,17428
2021-07-07,16,17297
2021-07-07,17,17292
2021-07-07,18,17065
2021-07-07,19,16800
2021-07-07,20,16440
2021-07-07,21,16324
2021-07-07,22,15266
2021-07-07,23,14150
2021-07-07,24,13175
2021-07-08,1,12575
2021-07-08,2,12269
2021-07-08,3,12136
2021-07-08,4,12135
2021-07-08,5,12379
2021-07-08,6,13054
2021-07-08,7,14069
2021-07-08,8,14991
2021-07-08,9,15495
2021-07-08,10,15814
2021-07-08,11,16201
2021-07-08,12,16465
2021-07-08,13,16357
2021-07-08,14,16212
2021-07-08,15,16317
2021-07-08,16,16268
2021-07-08,17,16496
2021-07-08,18,16498
2021-07-08,19,16325
2021-07-08,20,16167
2021-07-08,21,16068
2021-07-08,22,15194
2021-07-08,23,14070
2021-07-08,24,13246
2021-07-09,1,12582
2021-07-09,2,12236
2021-07-09,3,12002
2021-07-09,4,11998
2021-07-09,5,12310
2021-07-09,6,13048
2021-07-09,7,13999
2021-07-09,8,14809
2021-07-09,9,15173
2021-07-09,10,15351
2021-07-09,11,15445
2021-07-09,12,15514
2021-07-09,13,15499
2021-07-09,14,15473
2021-07-09,15,15440
2021-07-09,16,15595
2021-07-09,17,15827
2021-07-09,18,15752
2021-07-09,19,15539
2021-07-09,20,15462
2021-07-09,21,15516
2021-07-09,22,14749
2021-07-09,23,13532
2021-07-09,24,12527
2021-07-10,1,11951
2021-07-10,2,11599
2021-07-10,3,11347
2021-07-10,4,11233
2021-07-10,5,11228
2021-07-10,6,11346
2021-07-10,7,11784
2021-07-10,8,12455
2021-07-10,9,13015
2021-07-10,10,13413
2021-07-10,11,13910
2021-07-10,12,14211
2021-07-10,13,14324
2021-07-10,14,14457
2021-07-10,15,14702
2021-07-10,16,15135
2021-07-10,17,15949
2021-07-10,18,16289
2021-07-10,19,16230
2021-07-10,20,15728
2021-07-10,21,15386
2021-07-10,22,14834
2021-07-10,23,13651
2021-07-10,24,12826
2021-07-11,1,12100
2021-07-11,2,11659
2021-07-11,3,11418
2021-07-11,4,11269
2021-07-11,5,11220
2021-07-11,6,11213
2021-07-11,7,11612
2021-07-11,8,12238
2021-07-11,9,12957
2021-07-11,10,13436
2021-07-11,11,13902
2021-07-11,12,14312
2021-07-11,13,14475
2021-07-11,14,14517
2021-07-11,15,14762
2021-07-11,16,15055
2021-07-11,17,15574
2021-07-11,18,15525
2021-07-11,19,15370
2021-07-11,20,15350
2021-07-11,21,15463
2021-07-11,22,14811
2021-07-11,23,13857
2021-07-11,24,13067
2021-07-12,1,12598
2021-07-12,2,12195
2021-07-12,3,12030
2021-07-12,4,12066
2021-07-12,5,12335
2021-07-12,6,13063
2021-07-12,7,14145
2021-07-12,8,15152
2021-07-12,9,15773
2021-07-12,10,16214
2021-07-12,11,16712
2021-07-12,12,17048
2021-07-12,13,17310
2021-07-12,14,17556
2021-07-12,15,17755
2021-07-12,16,18136
2021-07-12,17,18604
2021-07-12,18,18474
2021-07-12,19,18262
2021-07-12,20,17895
2021-07-12,21,17670
2021-07-12,22,17043
2021-07-12,23,15789
2021-07-12,24,14657
2021-07-13,1,13931
2021-07-13,2,13578
2021-07-13,3,12940
2021-07-13,4,13021
2021-07-13,5,13353
2021-07-13,6,14195
2021-07-13,7,15295
2021-07-13,8,16374
2021-07-13,9,17070
2021-07-13,10,17526
2021-07-13,11,18191
2021-07-13,12,18874
2021-07-13,13,19427
2021-07-13,14,19758
2021-07-13,15,19886
2021-07-13,16,20386
2021-07-13,17,20748
2021-07-13,18,20277
2021-07-13,19,19824
2021-07-13,20,19408
2021-07-13,21,18970
2021-07-13,22,17580
2021-07-13,23,16108
2021-07-13,24,14955
2021-07-14,1,14273
2021-07-14,2,13701
2021-07-14,3,13614
2021-07-14,4,13484
